Year,Municipio,Nacionalidad,GeoCode,Value
2020,Obejo,América del Sur,A14047,0.25
2020,Palenciana,América del Sur,A14048,0.68
2020,Palma del Río,América del Sur,A14049,0.32
2020,Pedro Abad,América del Sur,A14050,0.14
2020,Pedroche,América del Sur,A14051,0.2
2020,Peñarroya-Pueblonuevo,América del Sur,A14052,0.16
2020,Posadas,América del Sur,A14053,0.37
2020,Pozoblanco,América del Sur,A14054,0.31
2020,Priego de Córdoba,América del Sur,A14055,0.32
2020,Puente Genil,América del Sur,A14056,0.71
2020,"Rambla, La",América del Sur,A14057,0.39
2020,Rute,América del Sur,A14058,0.39
2020,San Sebastián de los Ballesteros,América del Sur,A14059,0.0
2020,Santaella,América del Sur,A14060,0.17
2020,Santa Eufemia,América del Sur,A14061,0.0
2020,Torrecampo,América del Sur,A14062,0.1
2020,Valenzuela,América del Sur,A14063,0.27
2020,Valsequillo,América del Sur,A14064,0.29
2020,"Victoria, La",América del Sur,A14065,0.35
2020,Villa del Río,América del Sur,A14066,0.21
2020,Villafranca de Córdoba,América del Sur,A14067,0.21
2020,Villaharta,América del Sur,A14068,0.64
2020,Villanueva de Córdoba,América del Sur,A14069,0.09
2020,Villanueva del Duque,América del Sur,A14070,0.41
2020,Villanueva del Rey,América del Sur,A14071,0.39
2020,Villaralto,América del Sur,A14072,0.36
2020,Villaviciosa de Córdoba,América del Sur,A14073,0.44
2020,"Viso, El",América del Sur,A14074,0.28
2020,Zuheros,América del Sur,A14075,0.31
2020,Fuente Carreteros,América del Sur,A14901,0.17
2020,"Guijarrosa, La",América del Sur,A14902,0.44
2020,Agrón,América del Sur,A18001,0.0
2020,Alamedilla,América del Sur,A18002,0.0
2020,Albolote,América del Sur,A18003,0.81
2020,Albondón,América del Sur,A18004,0.84
2020,Albuñán,América del Sur,A18005,0.0
2020,Albuñol,América del Sur,A18006,0.24
2020,Albuñuelas,América del Sur,A18007,0.62
2020,Aldeire,América del Sur,A18010,1.27
2020,Alfacar,América del Sur,A18011,0.84
2020,Algarinejo,América del Sur,A18012,0.32
2020,Alhama de Granada,América del Sur,A18013,1.7
2020,Alhendín,América del Sur,A18014,1.3
2020,Alicún de Ortega,América del Sur,A18015,0.0
2020,Almegíjar,América del Sur,A18016,0.3
2020,Almuñécar,América del Sur,A18017,1.18
2020,Alquife,América del Sur,A18018,0.52
2020,Arenas del Rey,América del Sur,A18020,1.84
2020,Armilla,América del Sur,A18021,2.17
2020,Atarfe,América del Sur,A18022,1.11
2020,Baza,América del Sur,A18023,0.74
2020,Beas de Granada,América del Sur,A18024,0.2
2020,Beas de Guadix,América del Sur,A18025,0.3
2020,Benalúa,América del Sur,A18027,0.3
2020,Benalúa de las Villas,América del Sur,A18028,0.0
2020,Benamaurel,América del Sur,A18029,0.66
2020,Bérchules,América del Sur,A18030,0.14
2020,Bubión,América del Sur,A18032,0.67
2020,Busquístar,América del Sur,A18033,0.72
2020,Cacín,América del Sur,A18034,0.35
2020,Cádiar,América del Sur,A18035,0.27
2020,Cájar,América del Sur,A18036,0.77
2020,Calicasas,América del Sur,A18037,0.63
2020,Campotéjar,América del Sur,A18038,0.08
2020,Caniles,América del Sur,A18039,0.2
2020,Cáñar,América del Sur,A18040,1.59
2020,Capileira,América del Sur,A18042,0.53
2020,Carataunas,América del Sur,A18043,1.99
2020,Cástaras,América del Sur,A18044,0.0
2020,Castilléjar,América del Sur,A18045,0.38
2020,Castril,América del Sur,A18046,0.35
2020,Cenes de la Vega,América del Sur,A18047,1.79
2020,Cijuela,América del Sur,A18048,1.05
2020,Cogollos de Guadix,América del Sur,A18049,0.62
2020,Cogollos de la Vega,América del Sur,A18050,0.45
2020,Colomera,América del Sur,A18051,0.0
2020,Cortes de Baza,América del Sur,A18053,0.0
2020,Cortes y Graena,América del Sur,A18054,0.31
2020,Cúllar,América del Sur,A18056,0.22
2020,Cúllar Vega,América del Sur,A18057,1.17
2020,Chauchina,América del Sur,A18059,1.01
2020,Chimeneas,América del Sur,A18061,0.0
2020,Churriana de la Vega,América del Sur,A18062,2.25
2020,Darro,América del Sur,A18063,0.12
2020,Dehesas de Guadix,América del Sur,A18064,0.71
2020,Dehesas Viejas,América del Sur,A18065,0.29
2020,Deifontes,América del Sur,A18066,0.23
2020,Diezma,América del Sur,A18067,0.39
2020,Dílar,América del Sur,A18068,0.81
2020,Dólar,América del Sur,A18069,2.87
2020,Dúdar,América del Sur,A18070,0.0
2020,Dúrcal,América del Sur,A18071,0.51
2020,Escúzar,América del Sur,A18072,0.13
2020,Ferreira,América del Sur,A18074,0.33
2020,Fonelas,América del Sur,A18076,0.1
2020,Fornes,América del Sur,A18077,3.6
2020,Freila,América del Sur,A18078,0.11
2020,Fuente Vaqueros,América del Sur,A18079,2.97
2020,Galera,América del Sur,A18082,0.28
2020,Gobernador,América del Sur,A18083,0.0
2020,Gójar,América del Sur,A18084,0.85
2020,Gor,América del Sur,A18085,0.0
2020,Gorafe,América del Sur,A18086,0.0
2020,Granada,América del Sur,A18087,1.62
2020,Guadahortuna,América del Sur,A18088,0.16
2020,Guadix,América del Sur,A18089,1.11
2020,Gualchos,América del Sur,A18093,1.29
2020,Güéjar Sierra,América del Sur,A18094,1.19
2020,Güevéjar,América del Sur,A18095,0.04
2020,Huélago,América del Sur,A18096,0.75
2020,Huéneja,América del Sur,A18097,0.34
2020,Huéscar,América del Sur,A18098,0.28
2020,Huétor de Santillán,América del Sur,A18099,0.37
2020,Huétor Tájar,América del Sur,A18100,3.34
2020,Huétor Vega,América del Sur,A18101,0.76
2020,Íllora,América del Sur,A18102,0.33
2020,Ítrabo,América del Sur,A18103,0.81
2020,Iznalloz,América del Sur,A18105,0.14
2020,Játar,América del Sur,A18106,13.0
2020,Jayena,América del Sur,A18107,0.0
2020,Jérez del Marquesado,América del Sur,A18108,1.26
2020,Jete,América del Sur,A18109,0.43
2020,Jun,América del Sur,A18111,0.31
2020,Juviles,América del Sur,A18112,0.0
2020,"Calahorra, La",América del Sur,A18114,0.75
2020,Láchar,América del Sur,A18115,1.39
2020,Lanjarón,América del Sur,A18116,0.54
2020,Lanteira,América del Sur,A18117,0.18
2020,Lecrín,América del Sur,A18119,0.09
2020,Lentegí,América del Sur,A18120,0.3
2020,Lobras,América del Sur,A18121,0.0
2020,Loja,América del Sur,A18122,0.52
2020,Lugros,América del Sur,A18123,0.0
2020,Lújar,América del Sur,A18124,0.0
2020,"Malahá, La",América del Sur,A18126,0.39
2020,Maracena,América del Sur,A18127,1.14
2020,Marchal,América del Sur,A18128,0.0
2020,Moclín,América del Sur,A18132,0.28
2020,Molvízar,América del Sur,A18133,0.11
2020,Monachil,América del Sur,A18134,1.76
2020,Montefrío,América del Sur,A18135,0.28
2020,Montejícar,América del Sur,A18136,0.14
2020,Montillana,América del Sur,A18137,0.09
2020,Moraleda de Zafayona,América del Sur,A18138,0.06
2020,Motril,América del Sur,A18140,1.46
2020,Murtas,América del Sur,A18141,0.22
2020,Nigüelas,América del Sur,A18143,0.42
2020,Nívar,América del Sur,A18144,0.58
2020,Ogíjares,América del Sur,A18145,1.18
2020,Orce,América del Sur,A18146,1.1
2020,Órgiva,América del Sur,A18147,0.52
2020,Otívar,América del Sur,A18148,1.29
2020,Villa de Otura,América del Sur,A18149,0.74
2020,Padul,América del Sur,A18150,0.66
2020,Pampaneira,América del Sur,A18151,0.0
2020,Pedro Martínez,América del Sur,A18152,0.09
2020,Peligros,América del Sur,A18153,0.65
2020,"Peza, La",América del Sur,A18154,0.09
2020,Pinos Genil,América del Sur,A18157,1.01
2020,Pinos Puente,América del Sur,A18158,0.46
2020,Píñar,América del Sur,A18159,0.0
2020,Polícar,América del Sur,A18161,0.0
2020,Polopos,América del Sur,A18162,0.41
2020,Pórtugos,América del Sur,A18163,0.0
2020,Puebla de Don Fadrique,América del Sur,A18164,1.16
2020,Pulianas,América del Sur,A18165,0.49
2020,Purullena,América del Sur,A18167,0.13
2020,Quéntar,América del Sur,A18168,2.01
2020,Rubite,América del Sur,A18170,1.05
2020,Salar,América del Sur,A18171,0.53
2020,Salobreña,América del Sur,A18173,0.5
2020,Santa Cruz del Comercio,América del Sur,A18174,0.56
2020,Santa Fe,América del Sur,A18175,1.24
2020,Soportújar,América del Sur,A18176,0.76
2020,Sorvilán,América del Sur,A18177,1.9
2020,Torre-Cardela,América del Sur,A18178,0.0
2020,Torvizcón,América del Sur,A18179,0.0
2020,Trevélez,América del Sur,A18180,0.41
2020,Turón,América del Sur,A18181,0.43
2020,Ugíjar,América del Sur,A18182,0.52
2020,Válor,América del Sur,A18183,0.59
2020,Vélez de Benaudalla,América del Sur,A18184,0.28
2020,Ventas de Huelma,América del Sur,A18185,2.13
2020,Villanueva de las Torres,América del Sur,A18187,0.0
2020,Villanueva Mesía,América del Sur,A18188,0.74
2020,Víznar,América del Sur,A18189,1.11
2020,Zafarraya,América del Sur,A18192,0.09
2020,"Zubia, La",América del Sur,A18193,1.08
2020,Zújar,América del Sur,A18194,0.43
2020,"Taha, La",América del Sur,A18901,1.94
2020,"Valle, El",América del Sur,A18902,0.11
2020,Nevada,América del Sur,A18903,0.56
2020,Alpujarra de la Sierra,América del Sur,A18904,0.21
2020,"Gabias, Las",América del Sur,A18905,1.36
2020,"Guájares, Los",América del Sur,A18906,0.19
2020,Valle del Zalabí,América del Sur,A18907,0.76
2020,Villamena,América del Sur,A18908,1.5
2020,Morelábor,América del Sur,A18909,0.17
2020,"Pinar, El",América del Sur,A18910,0.46
2020,Vegas del Genil,América del Sur,A18911,1.55
2020,Cuevas del Campo,América del Sur,A18912,1.2
2020,Zagra,América del Sur,A18913,0.0
2020,Valderrubio,América del Sur,A18914,0.63
2020,Domingo Pérez de Granada,América del Sur,A18915,0.0
2020,Torrenueva Costa,América del Sur,A18916,1.04
2020,Alájar,América del Sur,A21001,0.26
2020,Aljaraque,América del Sur,A21002,0.49
2020,"Almendro, El",América del Sur,A21003,0.24
2020,Almonaster la Real,América del Sur,A21004,0.06
2020,Almonte,América del Sur,A21005,0.44
2020,Alosno,América del Sur,A21006,0.13
2020,Aracena,América del Sur,A21007,0.41
2020,Aroche,América del Sur,A21008,0.03
2020,Arroyomolinos de León,América del Sur,A21009,0.0
2020,Ayamonte,América del Sur,A21010,0.91
2020,Beas,América del Sur,A21011,0.12
2020,Berrocal,América del Sur,A21012,0.33
2020,Bollullos Par del Condado,América del Sur,A21013,0.18
2020,Bonares,América del Sur,A21014,0.05
2020,Cabezas Rubias,América del Sur,A21015,0.28
2020,Cala,América del Sur,A21016,0.17
2020,Calañas,América del Sur,A21017,0.14
2020,"Campillo, El",América del Sur,A21018,0.1
2020,Campofrío,América del Sur,A21019,0.0
2020,Cañaveral de León,América del Sur,A21020,0.0
2020,Cartaya,América del Sur,A21021,0.52
2020,Castaño del Robledo,América del Sur,A21022,0.88
2020,"Cerro de Andévalo, El",América del Sur,A21023,0.04
2020,Corteconcepción,América del Sur,A21024,0.93
2020,Cortegana,América del Sur,A21025,0.15
2020,Cortelazor,América del Sur,A21026,0.0
2020,Cumbres de Enmedio,América del Sur,A21027,0.0
2020,Cumbres de San Bartolomé,América del Sur,A21028,0.0
2020,Cumbres Mayores,América del Sur,A21029,0.74
2020,Chucena,América del Sur,A21030,0.27
2020,Encinasola,América del Sur,A21031,0.0
2020,Escacena del Campo,América del Sur,A21032,0.22
2020,Fuenteheridos,América del Sur,A21033,0.0
2020,Galaroza,América del Sur,A21034,0.22
2020,Gibraleón,América del Sur,A21035,0.41
2020,"Granada de Río-Tinto, La",América del Sur,A21036,2.88
2020,"Granado, El",América del Sur,A21037,0.75
2020,Higuera de la Sierra,América del Sur,A21038,0.23
2020,Hinojales,América del Sur,A21039,0.0
2020,Hinojos,América del Sur,A21040,0.15
2020,Huelva,América del Sur,A21041,0.99
2020,Isla Cristina,América del Sur,A21042,0.3
2020,Jabugo,América del Sur,A21043,0.31
2020,Lepe,América del Sur,A21044,1.07
2020,Linares de la Sierra,América del Sur,A21045,0.38
2020,Lucena del Puerto,América del Sur,A21046,0.0
2020,Manzanilla,América del Sur,A21047,0.09
2020,"Marines, Los",América del Sur,A21048,0.75
2020,Minas de Riotinto,América del Sur,A21049,0.13
2020,Moguer,América del Sur,A21050,0.17
2020,"Nava, La",América del Sur,A21051,1.16
2020,Nerva,América del Sur,A21052,0.21
2020,Niebla,América del Sur,A21053,0.17
2020,"Palma del Condado, La",América del Sur,A21054,0.07
2020,Palos de la Frontera,América del Sur,A21055,0.51
2020,Paterna del Campo,América del Sur,A21056,0.26
2020,Paymogo,América del Sur,A21057,0.26
2020,Puebla de Guzmán,América del Sur,A21058,0.06
2020,Puerto Moral,América del Sur,A21059,1.8
2020,Punta Umbría,América del Sur,A21060,0.52
2020,Rociana del Condado,América del Sur,A21061,0.11
2020,Rosal de la Frontera,América del Sur,A21062,0.06
2020,San Bartolomé de la Torre,América del Sur,A21063,0.24
2020,San Juan del Puerto,América del Sur,A21064,0.43
2020,Sanlúcar de Guadiana,América del Sur,A21065,0.5
2020,San Silvestre de Guzmán,América del Sur,A21066,0.16
2020,Santa Ana la Real,América del Sur,A21067,0.42
2020,Santa Bárbara de Casa,América del Sur,A21068,0.29
2020,Santa Olalla del Cala,América del Sur,A21069,0.15
2020,Trigueros,América del Sur,A21070,0.29
2020,Valdelarco,América del Sur,A21071,0.87
2020,Valverde del Camino,América del Sur,A21072,0.33
2020,Villablanca,América del Sur,A21073,0.28
2020,Villalba del Alcor,América del Sur,A21074,0.09
2020,Villanueva de las Cruces,América del Sur,A21075,1.55
2020,Villanueva de los Castillejos,América del Sur,A21076,0.57
2020,Villarrasa,América del Sur,A21077,0.77
2020,Zalamea la Real,América del Sur,A21078,0.29
2020,Zufre,América del Sur,A21079,0.0
2020,"Zarza-Perrunal, La",América del Sur,A21902,0.16
2020,Albanchez de Mágina,América del Sur,A23001,0.2
2020,Alcalá la Real,América del Sur,A23002,0.64
2020,Alcaudete,América del Sur,A23003,0.33
2020,Aldeaquemada,América del Sur,A23004,1.26
2020,Andújar,América del Sur,A23005,0.32
2020,Arjona,América del Sur,A23006,0.22
2020,Arjonilla,América del Sur,A23007,0.11
2020,Arquillos,América del Sur,A23008,0.0
2020,Baeza,América del Sur,A23009,0.22
2020,Bailén,América del Sur,A23010,0.16
2020,Baños de la Encina,América del Sur,A23011,0.04
2020,Beas de Segura,América del Sur,A23012,0.16
2020,Begíjar,América del Sur,A23014,0.33
2020,Bélmez de la Moraleda,América del Sur,A23015,0.19
2020,Benatae,América del Sur,A23016,1.8
2020,Cabra del Santo Cristo,América del Sur,A23017,0.17
2020,Cambil,América del Sur,A23018,0.22
2020,Campillo de Arenas,América del Sur,A23019,0.57
2020,Canena,América del Sur,A23020,0.44
2020,Carboneros,América del Sur,A23021,0.0
2020,"Carolina, La",América del Sur,A23024,0.22
2020,Castellar,América del Sur,A23025,0.21
2020,Castillo de Locubín,América del Sur,A23026,0.96
2020,Cazalilla,América del Sur,A23027,0.12
2020,Cazorla,América del Sur,A23028,0.42
2020,Chiclana de Segura,América del Sur,A23029,0.31
2020,Chilluévar,América del Sur,A23030,0.0
2020,Escañuela,América del Sur,A23031,0.64
2020,Espeluy,América del Sur,A23032,0.0
2020,Frailes,América del Sur,A23033,1.2
2020,Fuensanta de Martos,América del Sur,A23034,0.95
2020,Fuerte del Rey,América del Sur,A23035,0.89
2020,Génave,América del Sur,A23037,0.34
2020,"Guardia de Jaén, La",América del Sur,A23038,0.14
2020,Guarromán,América del Sur,A23039,0.26
2020,Lahiguera,América del Sur,A23040,0.24
2020,Higuera de Calatrava,América del Sur,A23041,0.33
2020,Hinojares,América del Sur,A23042,0.0
2020,Hornos,América del Sur,A23043,0.34
2020,Huelma,América del Sur,A23044,0.09
2020,Huesa,América del Sur,A23045,0.12
2020,Ibros,América del Sur,A23046,0.18
2020,"Iruela, La",América del Sur,A23047,0.21
2020,Iznatoraf,América del Sur,A23048,0.0
2020,Jabalquinto,América del Sur,A23049,0.1
2020,Jaén,América del Sur,A23050,0.7
2020,Jamilena,América del Sur,A23051,0.34
2020,Jimena,América del Sur,A23052,0.63
2020,Jódar,América del Sur,A23053,0.12
2020,Larva,América del Sur,A23054,0.0
2020,Linares,América del Sur,A23055,0.5
2020,Lopera,América del Sur,A23056,0.47
2020,Lupión,América del Sur,A23057,0.0
2020,Mancha Real,América del Sur,A23058,0.48
2020,Marmolejo,América del Sur,A23059,0.09
2020,Martos,América del Sur,A23060,0.51
2020,Mengíbar,América del Sur,A23061,0.31
2020,Montizón,América del Sur,A23062,0.12
2020,Navas de San Juan,América del Sur,A23063,0.15
2020,Noalejo,América del Sur,A23064,0.31
2020,Orcera,América del Sur,A23065,0.28
2020,Peal de Becerro,América del Sur,A23066,0.27
2020,Pegalajar,América del Sur,A23067,0.1
2020,Porcuna,América del Sur,A23069,0.23
2020,Pozo Alcón,América del Sur,A23070,0.97
2020,Puente de Génave,América del Sur,A23071,1.34
2020,"Puerta de Segura, La",América del Sur,A23072,0.22
2020,Quesada,América del Sur,A23073,0.19
2020,Rus,América del Sur,A23074,0.08
2020,Sabiote,América del Sur,A23075,0.08
2020,Santa Elena,América del Sur,A23076,0.11
2020,Santiago de Calatrava,América del Sur,A23077,1.04
2020,Santisteban del Puerto,América del Sur,A23079,0.22
2020,Santo Tomé,América del Sur,A23080,0.33
2020,Segura de la Sierra,América del Sur,A23081,0.28
2020,Siles,América del Sur,A23082,0.32
2020,Sorihuela del Guadalimar,América del Sur,A23084,0.18
2020,Torreblascopedro,América del Sur,A23085,0.12
2020,Torredelcampo,América del Sur,A23086,0.26
2020,Torredonjimeno,América del Sur,A23087,0.29
2020,Torreperogil,América del Sur,A23088,0.12
2020,Torres,América del Sur,A23090,0.15
2020,Torres de Albánchez,América del Sur,A23091,0.13
2020,Úbeda,América del Sur,A23092,0.47
2020,Valdepeñas de Jaén,América del Sur,A23093,0.08
2020,Vilches,América del Sur,A23094,0.39
2020,Villacarrillo,América del Sur,A23095,0.25
2020,Villanueva de la Reina,América del Sur,A23096,0.2
2020,Villanueva del Arzobispo,América del Sur,A23097,0.2
2020,Villardompardo,América del Sur,A23098,0.21
2020,"Villares, Los",América del Sur,A23099,0.4
2020,Villarrodrigo,América del Sur,A23101,0.77
2020,Cárcheles,América del Sur,A23901,0.15
2020,Bedmar y Garcíez,América del Sur,A23902,0.27
2020,Villatorres,América del Sur,A23903,0.21
2020,Santiago-Pontones,América del Sur,A23904,0.52
2020,Arroyo del Ojanco,América del Sur,A23905,1.09
2020,Alameda,América del Sur,A29001,0.41
2020,Alcaucín,América del Sur,A29002,0.22
2020,Alfarnate,América del Sur,A29003,0.38
2020,Alfarnatejo,América del Sur,A29004,0.82
2020,Algarrobo,América del Sur,A29005,1.78
2020,Algatocín,América del Sur,A29006,0.74
2020,Alhaurín de la Torre,América del Sur,A29007,1.2
2020,Alhaurín el Grande,América del Sur,A29008,1.45
2020,Almáchar,América del Sur,A29009,0.94
2020,Almargen,América del Sur,A29010,0.26
2020,Almogía,América del Sur,A29011,0.55
2020,Álora,América del Sur,A29012,0.65
2020,Alozaina,América del Sur,A29013,0.97
2020,Alpandeire,América del Sur,A29014,0.38
2020,Antequera,América del Sur,A29015,1.68
2020,Árchez,América del Sur,A29016,0.52
2020,Archidona,América del Sur,A29017,1.1
2020,Ardales,América del Sur,A29018,1.76
2020,Arenas,América del Sur,A29019,0.51
2020,Arriate,América del Sur,A29020,0.2
2020,Atajate,América del Sur,A29021,0.59
2020,Benadalid,América del Sur,A29022,0.0
2020,Benahavís,América del Sur,A29023,2.99
2020,Benalauría,América del Sur,A29024,0.68
2020,Benalmádena,América del Sur,A29025,3.31
2020,Benamargosa,América del Sur,A29026,0.39
2020,Benamocarra,América del Sur,A29027,0.79
2020,Benaoján,América del Sur,A29028,0.21
2020,Benarrabá,América del Sur,A29029,0.22
2020,"Borge, El",América del Sur,A29030,0.87
2020,"Burgo, El",América del Sur,A29031,0.11
2020,Campillos,América del Sur,A29032,0.8
2020,Canillas de Aceituno,América del Sur,A29033,1.01
2020,Canillas de Albaida,América del Sur,A29034,0.0
2020,Cañete la Real,América del Sur,A29035,0.12
2020,Carratraca,América del Sur,A29036,1.35
2020,Cartajima,América del Sur,A29037,0.0
2020,Cártama,América del Sur,A29038,1.02
2020,Casabermeja,América del Sur,A29039,1.96
2020,Casarabonela,América del Sur,A29040,0.91
2020,Casares,América del Sur,A29041,1.77
2020,Coín,América del Sur,A29042,1.57
2020,Colmenar,América del Sur,A29043,1.14
2020,Comares,América del Sur,A29044,1.05
2020,Cómpeta,América del Sur,A29045,0.63
2020,Cortes de la Frontera,América del Sur,A29046,0.55
2020,Cuevas Bajas,América del Sur,A29047,0.07
2020,Cuevas del Becerro,América del Sur,A29048,0.56
2020,Cuevas de San Marcos,América del Sur,A29049,0.42
2020,Cútar,América del Sur,A29050,0.16
2020,Estepona,América del Sur,A29051,2.77
2020,Faraján,América del Sur,A29052,0.0
2020,Frigiliana,América del Sur,A29053,1.31
2020,Fuengirola,América del Sur,A29054,3.81
2020,Fuente de Piedra,América del Sur,A29055,1.31
2020,Gaucín,América del Sur,A29056,0.25
2020,Genalguacil,América del Sur,A29057,1.27
2020,Guaro,América del Sur,A29058,1.62
2020,Humilladero,América del Sur,A29059,0.52
2020,Igualeja,América del Sur,A29060,0.0
2020,Istán,América del Sur,A29061,2.48
2020,Iznate,América del Sur,A29062,0.66
2020,Jimera de Líbar,América del Sur,A29063,0.26
2020,Jubrique,América del Sur,A29064,1.15
2020,Júzcar,América del Sur,A29065,0.0
2020,Macharaviaya,América del Sur,A29066,2.34
2020,Málaga,América del Sur,A29067,2.04
2020,Manilva,América del Sur,A29068,3.56
2020,Marbella,América del Sur,A29069,4.42
2020,Mijas,América del Sur,A29070,3.07
2020,Moclinejo,América del Sur,A29071,0.64
2020,Mollina,América del Sur,A29072,1.35
2020,Monda,América del Sur,A29073,2.0
2020,Montejaque,América del Sur,A29074,0.32
2020,Nerja,América del Sur,A29075,2.07
2020,Ojén,América del Sur,A29076,4.27
2020,Parauta,América del Sur,A29077,0.0
2020,Periana,América del Sur,A29079,0.23
2020,Pizarra,América del Sur,A29080,0.87
2020,Pujerra,América del Sur,A29081,0.32
2020,Rincón de la Victoria,América del Sur,A29082,1.47
2020,Riogordo,América del Sur,A29083,0.77
2020,Ronda,América del Sur,A29084,0.54
2020,Salares,América del Sur,A29085,0.0
2020,Sayalonga,América del Sur,A29086,0.7
2020,Sedella,América del Sur,A29087,0.0
2020,Sierra de Yeguas,América del Sur,A29088,0.15
2020,Teba,América del Sur,A29089,0.13
2020,Tolox,América del Sur,A29090,0.47
2020,Torrox,América del Sur,A29091,2.29
2020,Totalán,América del Sur,A29092,1.22
2020,Valle de Abdalajís,América del Sur,A29093,0.36
2020,Vélez-Málaga,América del Sur,A29094,1.6
2020,Villanueva de Algaidas,América del Sur,A29095,0.77
2020,Villanueva del Rosario,América del Sur,A29096,0.27
2020,Villanueva del Trabuco,América del Sur,A29097,0.55
2020,Villanueva de Tapia,América del Sur,A29098,0.68
2020,Viñuela,América del Sur,A29099,0.29
2020,Yunquera,América del Sur,A29100,0.38
2020,Torremolinos,América del Sur,A29901,2.86
2020,Villanueva de la Concepción,América del Sur,A29902,0.09
2020,Montecorto,América del Sur,A29903,0.0
2020,Serrato,América del Sur,A29904,0.41
2020,Aguadulce,América del Sur,A41001,0.59
2020,Alanís,América del Sur,A41002,0.06
2020,Albaida del Aljarafe,América del Sur,A41003,0.28
2020,Alcalá de Guadaíra,América del Sur,A41004,0.54
2020,Alcalá del Río,América del Sur,A41005,0.35
2020,Alcolea del Río,América del Sur,A41006,0.03
2020,"Algaba, La",América del Sur,A41007,0.39
2020,Algámitas,América del Sur,A41008,0.08
2020,Almadén de la Plata,América del Sur,A41009,0.15
2020,Almensilla,América del Sur,A41010,0.73
2020,Arahal,América del Sur,A41011,0.17
2020,Aznalcázar,América del Sur,A41012,1.11
2020,Aznalcóllar,América del Sur,A41013,0.3
2020,Badolatosa,América del Sur,A41014,0.39
2020,Benacazón,América del Sur,A41015,0.43
2020,Bollullos de la Mitación,América del Sur,A41016,0.86
2020,Bormujos,América del Sur,A41017,1.02
2020,Brenes,América del Sur,A41018,0.49
2020,Burguillos,América del Sur,A41019,0.84
2020,"Cabezas de San Juan, Las",América del Sur,A41020,0.16
2020,Camas,América del Sur,A41021,1.35
2020,"Campana, La",América del Sur,A41022,0.27
2020,Cantillana,América del Sur,A41023,0.48
2020,Carmona,América del Sur,A41024,0.59
2020,Carrión de los Céspedes,América del Sur,A41025,0.79
2020,Casariche,América del Sur,A41026,0.28
2020,Castilblanco de los Arroyos,América del Sur,A41027,0.35
2020,Castilleja de Guzmán,América del Sur,A41028,0.25
2020,Castilleja de la Cuesta,América del Sur,A41029,1.21
2020,Castilleja del Campo,América del Sur,A41030,1.25
2020,"Castillo de las Guardas, El",América del Sur,A41031,0.41
2020,Cazalla de la Sierra,América del Sur,A41032,0.36
2020,Constantina,América del Sur,A41033,0.14
2020,Coria del Río,América del Sur,A41034,1.08
2020,Coripe,América del Sur,A41035,0.0
2020,"Coronil, El",América del Sur,A41036,0.3
2020,"Corrales, Los",América del Sur,A41037,0.15
2020,Dos Hermanas,América del Sur,A41038,0.65
2020,Écija,América del Sur,A41039,0.52
2020,Espartinas,América del Sur,A41040,0.84
2020,Estepa,América del Sur,A41041,0.46
2020,Fuentes de Andalucía,América del Sur,A41042,0.24
2020,"Garrobo, El",América del Sur,A41043,0.77
2020,Gelves,América del Sur,A41044,0.47
2020,Gerena,América del Sur,A41045,0.91
2020,Gilena,América del Sur,A41046,0.08
2020,Gines,América del Sur,A41047,0.69
2020,Guadalcanal,América del Sur,A41048,0.15
2020,Guillena,América del Sur,A41049,0.65
2020,Herrera,América del Sur,A41050,0.28
2020,Huévar del Aljarafe,América del Sur,A41051,0.46
2020,Lantejuela,América del Sur,A41052,0.1
2020,Lebrija,América del Sur,A41053,0.38
2020,Lora de Estepa,América del Sur,A41054,0.23
2020,Lora del Río,América del Sur,A41055,0.16
2020,"Luisiana, La",América del Sur,A41056,0.09
2020,"Madroño, El",América del Sur,A41057,0.0
2020,Mairena del Alcor,América del Sur,A41058,0.51
2020,Mairena del Aljarafe,América del Sur,A41059,0.78
2020,Marchena,América del Sur,A41060,0.28
2020,Marinaleda,América del Sur,A41061,0.08
2020,Martín de la Jara,América del Sur,A41062,0.08
2020,"Molares, Los",América del Sur,A41063,0.2
2020,Montellano,América del Sur,A41064,0.17
2020,Morón de la Frontera,América del Sur,A41065,0.28
2020,"Navas de la Concepción, Las",América del Sur,A41066,0.45
2020,Olivares,América del Sur,A41067,0.48
2020,Osuna,América del Sur,A41068,0.31
2020,"Palacios y Villafranca, Los",América del Sur,A41069,0.25
2020,Palomares del Río,América del Sur,A41070,0.66
2020,Paradas,América del Sur,A41071,0.06
2020,Pedrera,América del Sur,A41072,0.17
2020,"Pedroso, El",América del Sur,A41073,0.35
2020,Peñaflor,América del Sur,A41074,0.22
2020,Pilas,América del Sur,A41075,0.49
2020,Pruna,América del Sur,A41076,0.15
2020,"Puebla de Cazalla, La",América del Sur,A41077,0.15
2020,"Puebla de los Infantes, La",América del Sur,A41078,0.13
2020,"Puebla del Río, La",América del Sur,A41079,0.55
2020,"Real de la Jara, El",América del Sur,A41080,0.13
2020,"Rinconada, La",América del Sur,A41081,0.58
2020,"Roda de Andalucía, La",América del Sur,A41082,0.29
2020,"Ronquillo, El",América del Sur,A41083,0.65
2020,"Rubio, El",América del Sur,A41084,0.39
2020,Salteras,América del Sur,A41085,0.92
2020,San Juan de Aznalfarache,América del Sur,A41086,1.62
2020,Sanlúcar la Mayor,América del Sur,A41087,1.04
