"Year","Units","Grado urbanización","Municipio","Nacionalidad","GeoCode","Value"
2020,"Indicador 2","Zona rural","Villanueva Mesía","UE15","A18188",0.4
2020,"Indicador 2","Zona de densidad intermedia","Víznar","UE15","A18189",0.81
2020,"Indicador 2","Zona rural","Zafarraya","UE15","A18192",0.24
2020,"Indicador 2","Ciudades","Zubia, La","UE15","A18193",0.98
2020,"Indicador 2","Zona rural","Zújar","UE15","A18194",1.77
2020,"Indicador 2","Zona rural","Taha, La","UE15","A18901",15.67
2020,"Indicador 2","Zona rural","Valle, El","UE15","A18902",6.17
2020,"Indicador 2","Zona rural","Nevada","UE15","A18903",3.45
2020,"Indicador 2","Zona rural","Alpujarra de la Sierra","UE15","A18904",4.85
2020,"Indicador 2","Ciudades","Gabias, Las","UE15","A18905",0.63
2020,"Indicador 2","Zona rural","Guájares, Los","UE15","A18906",2.47
2020,"Indicador 2","Zona rural","Valle del Zalabí","UE15","A18907",0.1
2020,"Indicador 2","Zona de densidad intermedia","Villamena","UE15","A18908",2.57
2020,"Indicador 2","Zona rural","Morelábor","UE15","A18909",0.17
2020,"Indicador 2","Zona rural","Pinar, El","UE15","A18910",6.71
2020,"Indicador 2","Zona de densidad intermedia","Vegas del Genil","UE15","A18911",0.55
2020,"Indicador 2","Zona rural","Cuevas del Campo","UE15","A18912",2.98
2020,"Indicador 2","Zona rural","Zagra","UE15","A18913",0.34
2020,"Indicador 2","Zona rural","Valderrubio","UE15","A18914",0
2020,"Indicador 2","Zona rural","Domingo Pérez de Granada","UE15","A18915",0.46
2020,"Indicador 2","Zona rural","Torrenueva Costa","UE15","A18916",1.18
2020,"Indicador 2","Zona rural","Alájar","UE15","A21001",3.95
2020,"Indicador 2","Zona de densidad intermedia","Aljaraque","UE15","A21002",0.76
2020,"Indicador 2","Zona rural","Almendro, El","UE15","A21003",1.43
2020,"Indicador 2","Zona rural","Almonaster la Real","UE15","A21004",0.78
2020,"Indicador 2","Zona de densidad intermedia","Almonte","UE15","A21005",0.42
2020,"Indicador 2","Zona rural","Alosno","UE15","A21006",0.2
2020,"Indicador 2","Zona de densidad intermedia","Aracena","UE15","A21007",0.91
2020,"Indicador 2","Zona rural","Aroche","UE15","A21008",0.46
2020,"Indicador 2","Zona rural","Arroyomolinos de León","UE15","A21009",0
2020,"Indicador 2","Zona de densidad intermedia","Ayamonte","UE15","A21010",7.08
2020,"Indicador 2","Zona rural","Beas","UE15","A21011",0.32
2020,"Indicador 2","Zona rural","Berrocal","UE15","A21012",1.65
2020,"Indicador 2","Zona de densidad intermedia","Bollullos Par del Condado","UE15","A21013",0.26
2020,"Indicador 2","Zona de densidad intermedia","Bonares","UE15","A21014",0.81
2020,"Indicador 2","Zona rural","Cabezas Rubias","UE15","A21015",0.57
2020,"Indicador 2","Zona rural","Cala","UE15","A21016",0.35
2020,"Indicador 2","Zona rural","Calañas","UE15","A21017",0.11
2020,"Indicador 2","Zona rural","Campillo, El","UE15","A21018",0.2
2020,"Indicador 2","Zona rural","Campofrío","UE15","A21019",0.14
2020,"Indicador 2","Zona rural","Cañaveral de León","UE15","A21020",0.76
2020,"Indicador 2","Zona de densidad intermedia","Cartaya","UE15","A21021",0.93
2020,"Indicador 2","Zona rural","Castaño del Robledo","UE15","A21022",6.14
2020,"Indicador 2","Zona rural","Cerro de Andévalo, El","UE15","A21023",0.47
2020,"Indicador 2","Zona rural","Corteconcepción","UE15","A21024",1.68
2020,"Indicador 2","Zona rural","Cortegana","UE15","A21025",0.65
2020,"Indicador 2","Zona rural","Cortelazor","UE15","A21026",3.34
2020,"Indicador 2","Zona rural","Cumbres de Enmedio","UE15","A21027",0
2020,"Indicador 2","Zona rural","Cumbres de San Bartolomé","UE15","A21028",0.27
2020,"Indicador 2","Zona rural","Cumbres Mayores","UE15","A21029",0.17
2020,"Indicador 2","Zona rural","Chucena","UE15","A21030",0
2020,"Indicador 2","Zona rural","Encinasola","UE15","A21031",0.84
2020,"Indicador 2","Zona de densidad intermedia","Escacena del Campo","UE15","A21032",0.09
2020,"Indicador 2","Zona rural","Fuenteheridos","UE15","A21033",2.54
2020,"Indicador 2","Zona rural","Galaroza","UE15","A21034",1.37
2020,"Indicador 2","Zona de densidad intermedia","Gibraleón","UE15","A21035",0.47
2020,"Indicador 2","Zona rural","Granada de Río-Tinto, La","UE15","A21036",0.41
2020,"Indicador 2","Zona rural","Granado, El","UE15","A21037",2.26
2020,"Indicador 2","Zona rural","Higuera de la Sierra","UE15","A21038",0.46
2020,"Indicador 2","Zona rural","Hinojales","UE15","A21039",0
2020,"Indicador 2","Zona rural","Hinojos","UE15","A21040",0.81
2020,"Indicador 2","Ciudades","Huelva","UE15","A21041",0.28
2020,"Indicador 2","Zona de densidad intermedia","Isla Cristina","UE15","A21042",0.64
2020,"Indicador 2","Zona rural","Jabugo","UE15","A21043",1.15
2020,"Indicador 2","Zona de densidad intermedia","Lepe","UE15","A21044",0.91
2020,"Indicador 2","Zona rural","Linares de la Sierra","UE15","A21045",2.67
2020,"Indicador 2","Zona rural","Lucena del Puerto","UE15","A21046",0.25
2020,"Indicador 2","Zona rural","Manzanilla","UE15","A21047",0.19
2020,"Indicador 2","Zona rural","Marines, Los","UE15","A21048",4.01
2020,"Indicador 2","Zona rural","Minas de Riotinto","UE15","A21049",0.1
2020,"Indicador 2","Zona de densidad intermedia","Moguer","UE15","A21050",0.25
2020,"Indicador 2","Zona rural","Nava, La","UE15","A21051",0.39
2020,"Indicador 2","Zona rural","Nerva","UE15","A21052",0.12
2020,"Indicador 2","Zona rural","Niebla","UE15","A21053",0.58
2020,"Indicador 2","Zona de densidad intermedia","Palma del Condado, La","UE15","A21054",0.5
2020,"Indicador 2","Zona de densidad intermedia","Palos de la Frontera","UE15","A21055",0.4
2020,"Indicador 2","Zona de densidad intermedia","Paterna del Campo","UE15","A21056",0.06
2020,"Indicador 2","Zona rural","Paymogo","UE15","A21057",1.2
2020,"Indicador 2","Zona rural","Puebla de Guzmán","UE15","A21058",0.36
2020,"Indicador 2","Zona rural","Puerto Moral","UE15","A21059",0
2020,"Indicador 2","Zona de densidad intermedia","Punta Umbría","UE15","A21060",0.7
2020,"Indicador 2","Zona de densidad intermedia","Rociana del Condado","UE15","A21061",0.14
2020,"Indicador 2","Zona rural","Rosal de la Frontera","UE15","A21062",3.01
2020,"Indicador 2","Zona rural","San Bartolomé de la Torre","UE15","A21063",1.09
2020,"Indicador 2","Zona de densidad intermedia","San Juan del Puerto","UE15","A21064",0.32
2020,"Indicador 2","Zona rural","Sanlúcar de Guadiana","UE15","A21065",21.09
2020,"Indicador 2","Zona rural","San Silvestre de Guzmán","UE15","A21066",3.58
2020,"Indicador 2","Zona rural","Santa Ana la Real","UE15","A21067",2.32
2020,"Indicador 2","Zona rural","Santa Bárbara de Casa","UE15","A21068",0.67
2020,"Indicador 2","Zona rural","Santa Olalla del Cala","UE15","A21069",0.05
2020,"Indicador 2","Zona de densidad intermedia","Trigueros","UE15","A21070",0.2
2020,"Indicador 2","Zona rural","Valdelarco","UE15","A21071",0.43
2020,"Indicador 2","Zona de densidad intermedia","Valverde del Camino","UE15","A21072",0.27
2020,"Indicador 2","Zona rural","Villablanca","UE15","A21073",4.51
2020,"Indicador 2","Zona rural","Villalba del Alcor","UE15","A21074",0.15
2020,"Indicador 2","Zona rural","Villanueva de las Cruces","UE15","A21075",0.26
2020,"Indicador 2","Zona rural","Villanueva de los Castillejos","UE15","A21076",0.96
2020,"Indicador 2","Zona rural","Villarrasa","UE15","A21077",0.63
2020,"Indicador 2","Zona rural","Zalamea la Real","UE15","A21078",0.33
2020,"Indicador 2","Zona rural","Zufre","UE15","A21079",1.38
2020,"Indicador 2","Zona rural","Zarza-Perrunal, La","UE15","A21902",0.08
2020,"Indicador 2","Zona rural","Albanchez de Mágina","UE15","A23001",0.4
2020,"Indicador 2","Zona de densidad intermedia","Alcalá la Real","UE15","A23002",0.97
2020,"Indicador 2","Zona de densidad intermedia","Alcaudete","UE15","A23003",0.97
2020,"Indicador 2","Zona rural","Aldeaquemada","UE15","A23004",0
2020,"Indicador 2","Zona de densidad intermedia","Andújar","UE15","A23005",0.15
2020,"Indicador 2","Zona de densidad intermedia","Arjona","UE15","A23006",0.05
2020,"Indicador 2","Zona rural","Arjonilla","UE15","A23007",0.08
2020,"Indicador 2","Zona rural","Arquillos","UE15","A23008",0
2020,"Indicador 2","Zona de densidad intermedia","Baeza","UE15","A23009",0.13
2020,"Indicador 2","Zona de densidad intermedia","Bailén","UE15","A23010",0.1
2020,"Indicador 2","Zona rural","Baños de la Encina","UE15","A23011",0.16
2020,"Indicador 2","Zona rural","Beas de Segura","UE15","A23012",0.06
2020,"Indicador 2","Zona rural","Begíjar","UE15","A23014",0.1
2020,"Indicador 2","Zona rural","Bélmez de la Moraleda","UE15","A23015",0
2020,"Indicador 2","Zona rural","Benatae","UE15","A23016",1.12
2020,"Indicador 2","Zona rural","Cabra del Santo Cristo","UE15","A23017",0
2020,"Indicador 2","Zona rural","Cambil","UE15","A23018",0.19
2020,"Indicador 2","Zona rural","Campillo de Arenas","UE15","A23019",0.23
2020,"Indicador 2","Zona de densidad intermedia","Canena","UE15","A23020",0
2020,"Indicador 2","Zona rural","Carboneros","UE15","A23021",0
2020,"Indicador 2","Zona de densidad intermedia","Carolina, La","UE15","A23024",0.14
2020,"Indicador 2","Zona rural","Castellar","UE15","A23025",0.06
2020,"Indicador 2","Zona rural","Castillo de Locubín","UE15","A23026",3.7
2020,"Indicador 2","Zona rural","Cazalilla","UE15","A23027",0.25
2020,"Indicador 2","Zona de densidad intermedia","Cazorla","UE15","A23028",0.34
2020,"Indicador 2","Zona rural","Chiclana de Segura","UE15","A23029",0
2020,"Indicador 2","Zona rural","Chilluévar","UE15","A23030",0.5
2020,"Indicador 2","Zona rural","Escañuela","UE15","A23031",0
2020,"Indicador 2","Zona rural","Espeluy","UE15","A23032",0
2020,"Indicador 2","Zona rural","Frailes","UE15","A23033",1.7
2020,"Indicador 2","Zona rural","Fuensanta de Martos","UE15","A23034",0.36
2020,"Indicador 2","Zona rural","Fuerte del Rey","UE15","A23035",0.37
2020,"Indicador 2","Zona rural","Génave","UE15","A23037",0
2020,"Indicador 2","Zona rural","Guardia de Jaén, La","UE15","A23038",0.48
2020,"Indicador 2","Zona rural","Guarromán","UE15","A23039",0
2020,"Indicador 2","Zona rural","Lahiguera","UE15","A23040",0
2020,"Indicador 2","Zona rural","Higuera de Calatrava","UE15","A23041",0
2020,"Indicador 2","Zona rural","Hinojares","UE15","A23042",9.92
2020,"Indicador 2","Zona rural","Hornos","UE15","A23043",0.34
2020,"Indicador 2","Zona de densidad intermedia","Huelma","UE15","A23044",0.09
2020,"Indicador 2","Zona rural","Huesa","UE15","A23045",0.32
2020,"Indicador 2","Zona rural","Ibros","UE15","A23046",0.04
2020,"Indicador 2","Zona rural","Iruela, La","UE15","A23047",0.64
2020,"Indicador 2","Zona rural","Iznatoraf","UE15","A23048",0.11
2020,"Indicador 2","Zona rural","Jabalquinto","UE15","A23049",0.45
2020,"Indicador 2","Ciudades","Jaén","UE15","A23050",0.17
2020,"Indicador 2","Zona de densidad intermedia","Jamilena","UE15","A23051",0
2020,"Indicador 2","Zona rural","Jimena","UE15","A23052",0
2020,"Indicador 2","Zona de densidad intermedia","Jódar","UE15","A23053",0.02
2020,"Indicador 2","Zona rural","Larva","UE15","A23054",0.42
2020,"Indicador 2","Ciudades","Linares","UE15","A23055",0.15
2020,"Indicador 2","Zona rural","Lopera","UE15","A23056",0.05
2020,"Indicador 2","Zona rural","Lupión","UE15","A23057",0.12
2020,"Indicador 2","Zona de densidad intermedia","Mancha Real","UE15","A23058",0.07
2020,"Indicador 2","Zona de densidad intermedia","Marmolejo","UE15","A23059",0.1
2020,"Indicador 2","Zona de densidad intermedia","Martos","UE15","A23060",0.48
2020,"Indicador 2","Zona de densidad intermedia","Mengíbar","UE15","A23061",0.12
2020,"Indicador 2","Zona rural","Montizón","UE15","A23062",0.06
2020,"Indicador 2","Zona rural","Navas de San Juan","UE15","A23063",0.07
2020,"Indicador 2","Zona rural","Noalejo","UE15","A23064",0.47
2020,"Indicador 2","Zona rural","Orcera","UE15","A23065",0.22
2020,"Indicador 2","Zona de densidad intermedia","Peal de Becerro","UE15","A23066",0
2020,"Indicador 2","Zona rural","Pegalajar","UE15","A23067",0.1
2020,"Indicador 2","Zona de densidad intermedia","Porcuna","UE15","A23069",0.08
2020,"Indicador 2","Zona rural","Pozo Alcón","UE15","A23070",0.21
2020,"Indicador 2","Zona rural","Puente de Génave","UE15","A23071",0.14
2020,"Indicador 2","Zona rural","Puerta de Segura, La","UE15","A23072",0.36
2020,"Indicador 2","Zona rural","Quesada","UE15","A23073",0.27
2020,"Indicador 2","Zona de densidad intermedia","Rus","UE15","A23074",0.06
2020,"Indicador 2","Zona rural","Sabiote","UE15","A23075",0
2020,"Indicador 2","Zona rural","Santa Elena","UE15","A23076",0.22
2020,"Indicador 2","Zona rural","Santiago de Calatrava","UE15","A23077",0.3
2020,"Indicador 2","Zona rural","Santisteban del Puerto","UE15","A23079",0.07
2020,"Indicador 2","Zona rural","Santo Tomé","UE15","A23080",0.38
2020,"Indicador 2","Zona rural","Segura de la Sierra","UE15","A23081",0.28
2020,"Indicador 2","Zona rural","Siles","UE15","A23082",0.23
2020,"Indicador 2","Zona rural","Sorihuela del Guadalimar","UE15","A23084",0.18
2020,"Indicador 2","Zona rural","Torreblascopedro","UE15","A23085",0
2020,"Indicador 2","Zona de densidad intermedia","Torredelcampo","UE15","A23086",0.06
2020,"Indicador 2","Zona de densidad intermedia","Torredonjimeno","UE15","A23087",0.12
2020,"Indicador 2","Zona de densidad intermedia","Torreperogil","UE15","A23088",0.18
2020,"Indicador 2","Zona rural","Torres","UE15","A23090",0
2020,"Indicador 2","Zona rural","Torres de Albánchez","UE15","A23091",0
2020,"Indicador 2","Zona de densidad intermedia","Úbeda","UE15","A23092",0.15
2020,"Indicador 2","Zona rural","Valdepeñas de Jaén","UE15","A23093",0.49
2020,"Indicador 2","Zona rural","Vilches","UE15","A23094",0.02
2020,"Indicador 2","Zona de densidad intermedia","Villacarrillo","UE15","A23095",0.59
2020,"Indicador 2","Zona rural","Villanueva de la Reina","UE15","A23096",0.13
2020,"Indicador 2","Zona de densidad intermedia","Villanueva del Arzobispo","UE15","A23097",0.06
2020,"Indicador 2","Zona rural","Villardompardo","UE15","A23098",0.1
2020,"Indicador 2","Zona de densidad intermedia","Villares, Los","UE15","A23099",0.12
2020,"Indicador 2","Zona rural","Villarrodrigo","UE15","A23101",0
2020,"Indicador 2","Zona rural","Cárcheles","UE15","A23901",0.53
2020,"Indicador 2","Zona rural","Bedmar y Garcíez","UE15","A23902",0.08
2020,"Indicador 2","Zona rural","Villatorres","UE15","A23903",0
2020,"Indicador 2","Zona rural","Santiago-Pontones","UE15","A23904",0.27
2020,"Indicador 2","Zona rural","Arroyo del Ojanco","UE15","A23905",0.13
2020,"Indicador 2","Zona de densidad intermedia","Alameda","UE15","A29001",0.84
2020,"Indicador 2","Zona rural","Alcaucín","UE15","A29002",32.87
2020,"Indicador 2","Zona rural","Alfarnate","UE15","A29003",0.09
2020,"Indicador 2","Zona rural","Alfarnatejo","UE15","A29004",11.26
2020,"Indicador 2","Zona de densidad intermedia","Algarrobo","UE15","A29005",7.95
2020,"Indicador 2","Zona rural","Algatocín","UE15","A29006",4.3
2020,"Indicador 2","Zona de densidad intermedia","Alhaurín de la Torre","UE15","A29007",4.46
2020,"Indicador 2","Zona de densidad intermedia","Alhaurín el Grande","UE15","A29008",14.27
2020,"Indicador 2","Zona rural","Almáchar","UE15","A29009",3.96
2020,"Indicador 2","Zona rural","Almargen","UE15","A29010",0.1
2020,"Indicador 2","Zona rural","Almogía","UE15","A29011",6.51
2020,"Indicador 2","Zona de densidad intermedia","Álora","UE15","A29012",6.32
2020,"Indicador 2","Zona rural","Alozaina","UE15","A29013",6.4
2020,"Indicador 2","Zona rural","Alpandeire","UE15","A29014",6.08
2020,"Indicador 2","Zona de densidad intermedia","Antequera","UE15","A29015",0.81
2020,"Indicador 2","Zona rural","Árchez","UE15","A29016",23.12
2020,"Indicador 2","Zona de densidad intermedia","Archidona","UE15","A29017",1.48
2020,"Indicador 2","Zona rural","Ardales","UE15","A29018",1.16
2020,"Indicador 2","Zona rural","Arenas","UE15","A29019",10.2
2020,"Indicador 2","Zona rural","Arriate","UE15","A29020",1.1
2020,"Indicador 2","Zona rural","Atajate","UE15","A29021",1.78
2020,"Indicador 2","Zona rural","Benadalid","UE15","A29022",7.73
2020,"Indicador 2","Zona rural","Benahavís","UE15","A29023",39.08
2020,"Indicador 2","Zona rural","Benalauría","UE15","A29024",2.51
2020,"Indicador 2","Ciudades","Benalmádena","UE15","A29025",11.64
2020,"Indicador 2","Zona rural","Benamargosa","UE15","A29026",17.39
2020,"Indicador 2","Zona rural","Benamocarra","UE15","A29027",2.2
2020,"Indicador 2","Zona rural","Benaoján","UE15","A29028",1.72
2020,"Indicador 2","Zona rural","Benarrabá","UE15","A29029",2.47
2020,"Indicador 2","Zona rural","Borge, El","UE15","A29030",1.95
2020,"Indicador 2","Zona rural","Burgo, El","UE15","A29031",0.95
2020,"Indicador 2","Zona de densidad intermedia","Campillos","UE15","A29032",0.92
2020,"Indicador 2","Zona rural","Canillas de Aceituno","UE15","A29033",21.13
2020,"Indicador 2","Zona rural","Canillas de Albaida","UE15","A29034",26.75
2020,"Indicador 2","Zona rural","Cañete la Real","UE15","A29035",0.61
2020,"Indicador 2","Zona rural","Carratraca","UE15","A29036",2.16
2020,"Indicador 2","Zona rural","Cartajima","UE15","A29037",7.02
2020,"Indicador 2","Zona de densidad intermedia","Cártama","UE15","A29038",2.57
2020,"Indicador 2","Zona rural","Casabermeja","UE15","A29039",2.56
2020,"Indicador 2","Zona rural","Casarabonela","UE15","A29040",6.36
2020,"Indicador 2","Zona rural","Casares","UE15","A29041",19.74
2020,"Indicador 2","Zona de densidad intermedia","Coín","UE15","A29042",8.96
2020,"Indicador 2","Zona rural","Colmenar","UE15","A29043",5.98
2020,"Indicador 2","Zona rural","Comares","UE15","A29044",33.23
2020,"Indicador 2","Zona rural","Cómpeta","UE15","A29045",41.11
2020,"Indicador 2","Zona rural","Cortes de la Frontera","UE15","A29046",2.81
2020,"Indicador 2","Zona rural","Cuevas Bajas","UE15","A29047",0.66
2020,"Indicador 2","Zona rural","Cuevas del Becerro","UE15","A29048",0.38
2020,"Indicador 2","Zona rural","Cuevas de San Marcos","UE15","A29049",0.86
2020,"Indicador 2","Zona rural","Cútar","UE15","A29050",26.79
2020,"Indicador 2","Zona de densidad intermedia","Estepona","UE15","A29051",10.67
2020,"Indicador 2","Zona rural","Faraján","UE15","A29052",6.51
2020,"Indicador 2","Zona rural","Frigiliana","UE15","A29053",22.89
2020,"Indicador 2","Ciudades","Fuengirola","UE15","A29054",21.15
